id,question,answers,best_answer,best_answer_index
1Γ-2025-20250527-4-65,"Για το έτος 2024, τα δεδομένα μίας οικονομίας δείχνουν ότι το δημοσιονομικό αποτέλεσμα ήταν αρνητικό, ενώ το κυκλικά προσαρμοσμένο δημοσιονομικό αποτέλεσμα ήταν θετικό. Από τα παραπάνω συμπεραίνουμε ότι το έτος 2024, το πραγματικό ΑΕΠ της εν λόγω οικονομίας ήταν:","Α. ""Ίσο με το δυνητικό προϊόν""

Β. ""Μεγαλύτερο από το δυνητικό προϊόν""

Γ. ""Μικρότερο από το δυνητικό προϊόν""

Δ. ""Ίσο με το προϊόν πλήρους απασχόλησης""",Μικρότερο από το δυνητικό προϊόν,Γ
1Γ-2025-20250527-4-66,Η δομή του δημοσίου συστήματος κοινωνικής ασφάλισης:,"Α. ""Έχει την κεφαλαιοποιητική μορφή""

Β. ""Συνήθως έχει μη-κεφαλαιοποιητική μορφή""

Γ. ""Είναι επιλογή του ασφαλισμένου""

Δ. ""Απαγορεύει στο δημόσιο να προσφέρει κοινωνική ασφάλιση""",Συνήθως έχει μη-κεφαλαιοποιητική μορφή,Β
1Γ-2025-20250527-4-67,Σύμφωνα με την αρχή της οριζόντιας φορολογικής ισότητας:,"Α. ""Φορολογούμενοι με υψηλότερα εισοδήματα, θα πρέπει να καταβάλουν υψηλότερους φόρους σε σχέση με φορολογούμενους με χαμηλότερα εισοδήματα""

Β. ""Ταυτόσημοι φορολογούμενοι σε όρους υποκείμενων πόρων, θα πρέπει να καταβάλουν το ίδιο ποσό σε φόρους, ανεξαρτήτως της μορφής με την οποία επιλέγουν να λάβουν ή να δαπανήσουν τους πόρους τους""

Γ. ""Ταυτόσημοι φορολογούμενοι σε όρους υποκείμενων πόρων, θα πρέπει να καταβάλουν διαφορετικά ποσά σε φόρους, ανάλογα με τη μορφή με την οποία επιλέγουν να λαμβάνουν τους πόρους τους""

Δ. ""Ταυτόσημοι φορολογούμενοι σε όρους υποκείμενων πόρων, θα πρέπει να καταβάλουν διαφορετικά ποσά σε φόρους, ανάλογα με τη μορφή με την οποία επιλέγουν να δαπανήσουν τους πόρους τους""","Ταυτόσημοι φορολογούμενοι σε όρους υποκείμενων πόρων, θα πρέπει να καταβάλουν το ίδιο ποσό σε φόρους, ανεξαρτήτως της μορφής με την οποία επιλέγουν να λάβουν ή να δαπανήσουν τους πόρους τους",Β
1Γ-2025-20250527-5-1,Η Διοικητική Επιστήμη ως επιστημονικός κλάδος συνδέεται με:,"Α. ""Τη Νομική Επιστήμη""

Β. ""Την Οικονομική Επιστήμη""

Γ. ""Την Κοινωνιολογία""

Δ. ""Όλες τις λοιπές επιστήμες""",Όλες τις λοιπές επιστήμες,Δ
1Γ-2025-20250527-5-2,«Άρτια εκπαιδευμένο ανθρώπινο δυναμικό ενός οργανισμού». Σε ποιο από τα τέσσερα τεταρτημόρια της S.W.Ο.Τ. Ανάλυσης εντάσσεται η συγκεκριμένη πρόταση;,"Α. ""Strengths (Δυνατότητες)""

Β. ""Weaknesses (Αδυναμίες)""

Γ. ""Opportunities (Ευκαιρίες)""

Δ. ""Threats(Απειλές)""",Strengths (Δυνατότητες),Α
1Γ-2025-20250527-5-3,Σε μια εφοδιαστική αλυσίδα υφίσταται:,"Α. ""Ροή πληροφοριών""

Β. ""Ροή προϊόντων""

Γ. ""Ροή κεφαλαίου και γνώσης""

Δ. ""Όλες οι λοιπές απαντήσεις""",Όλες οι λοιπές απαντήσεις,Δ
1Γ-2025-20250527-5-4,Το οργανόγραμμα:,"Α. ""Απεικονίζει τη διάρθρωση των υπηρεσιών ενός δημόσιου φορέα σε οργανικές μονάδες""

Β. ""Ταυτίζεται με τον οργανισμό ενός δημόσιου φορέα""

Γ. ""Απεικονίζει τη διάρθρωση των υπηρεσιών ενός δημόσιου φορέα σε οργανικές μονάδες και την κατανομή των αρμοδιοτήτων σε καθεμιά από αυτές""

Δ. ""Απεικονίζει την αποστολή ενός δημόσιου φορέα και τη διάρθρωση των υπηρεσιών του σε οργανικές μονάδες""",Απεικονίζει τη διάρθρωση των υπηρεσιών ενός δημόσιου φορέα σε οργανικές μονάδες,Α
1Γ-2025-20250527-5-5,Η αποτελεσματική ηγεσία:,"Α. ""Είναι αυστηρή και δεν μεταβάλλεται διαχρονικά""

Β. ""Συνδυάζει πολλαπλούς ρόλους, αναλόγως των δεδομένων του περιβάλλοντος""

Γ. ""Τοποθετεί τις ανάγκες του ανθρώπινου δυναμικού πάνω από αυτές του/της Προϊσταμένου/ης""

Δ. ""Δεν αποκλίνει από τις προδιαγεγραμμένες διαδικασίες και σπανίως επιχειρεί αλλαγές""","Συνδυάζει πολλαπλούς ρόλους, αναλόγως των δεδομένων του περιβάλλοντος",Β
1Γ-2025-20250527-5-6,Η ευθύνη για τη διενέργεια ορισμένης λειτουργίας:,"Α. ""Δεν προϋποθέτει την ύπαρξη της αναγκαίας αρμοδιότητας για την εκτέλεσή της""

Β. ""Μόνο σε συγκεκριμένες περιπτώσεις προϋποθέτει την ύπαρξη της αναγκαίας αρμοδιότητας για την εκτέλεσή της""

Γ. ""Προϋποθέτει την ύπαρξη της αναγκαίας αρμοδιότητας για την εκτέλεσή της""

Δ. ""Συνήθως προϋποθέτει την ύπαρξη της αναγκαίας αρμοδιότητας για την εκτέλεσή της""",Προϋποθέτει την ύπαρξη της αναγκαίας αρμοδιότητας για την εκτέλεσή της,Γ
1Γ-2025-20250527-5-7,Η αποτελεσματικότητα του δημόσιου τομέα μπορεί να βελτιωθεί όταν πραγματοποιηθούν αλλαγές:,"Α. ""Στον τρόπο σκέψης""

Β. ""Στη νοοτροπία""

Γ. ""Στη στρατηγική""

Δ. ""Σε όλες τις λοιπές απαντήσεις""",Σε όλες τις λοιπές απαντήσεις,Δ
1Γ-2025-20250527-5-8,Ένας εξωτερικός παράγοντας που είναι πιθανόν να οδηγήσει έναν σύγχρονο οργανισμό σε επιχειρησιακές αλλαγές είναι:,"Α. ""Το επίπεδο εξειδίκευσης των υπαλλήλων""

Β. ""Οι αξίες του οργανισμού""

Γ. ""Οι πιέσεις των πολιτών""

Δ. ""Ο τεχνολογικός εξοπλισμός που επηρεάζει τη λειτουργία του προσωπικού""",Οι πιέσεις των πολιτών,Γ
1Γ-2025-20250527-5-9,Ποιο από τα παρακάτω χαρακτηρίζει τη δημιουργική ποιότητας (creative quality) και την καινοτομία αξίας (value innovation);,"Α. ""Η ικανοποίηση (με την έννοια της ικανοποίησης των αναγκών του πολίτη)""

Β. ""Η έρευνα""

Γ. ""Η ταχύτητα""

Δ. ""Η τεχνογνωσία""",Η ικανοποίηση (με την έννοια της ικανοποίησης των αναγκών του πολίτη) υλοποίηση της απόφασης βέλτιστης λύσης,Α
1Γ-2025-20250527-5-10,Ποια βήματα περιλαμβάνει η διαδικασία λήψης αποφάσεων;,"Α. ""Εντοπισμό του προβλήματος - ανάπτυξη και αξιολόγηση εναλλακτικών λύσεων- υλοποίηση της απόφασης""

Β. ""Συγκέντρωση εναλλακτικών λύσεων-αξιολόγηση εναλλακτικών λύσεων-επιλογή βέλτιστης λύσης""

Γ. ""Εντοπισμό του προβλήματος-ανάπτυξη, ανάλυση και αξιολόγηση εναλλακτικών λύσεων-υλοποίηση της απόφασης""

Δ. ""Διαπίστωση προβλήματος ή ευκαιρίας- συζήτηση με τα μέλη της ομάδας- υλοποίηση απόφασης""","Εντοπισμό του προβλήματος-ανάπτυξη, ανάλυση και αξιολόγηση εναλλακτικών λύσεων-υλοποίηση της απόφασης",Γ
1Γ-2025-20250527-5-11,Σημειώστε το λάθος! Οι on line συναλλαγές των φορέων του δημόσιου τομέα σημαίνουν:,"Α. ""Καλύτερες σχέσεις πολίτη – κράτους""

Β. ""Αδιαφάνεια στη δημόσια διοίκηση""

Γ. ""Καλύτερη παροχή υπηρεσιών""

Δ. ""Αποτελεσματικότερη οργάνωση""",Αδιαφάνεια στη δημόσια διοίκηση,Β
