id,question,answers,best_answer,best_answer_index
735,"Σε έναν 55χρονο άντρα έχει διαγνωστεί σύνδρομο Stokes-Adams. Δύο λεπτά μετά την έναρξη του συνδρόμου, αρχίζει ενεργός αποκλεισμός της καρδιακής ώσης. Ποιο από τα παρακάτω είναι ο βηματοδότης της καρδιάς;","Α. ""Ο Φλεβόκομβος""

Β. ""Ο κολποκοιλιακός κόμβος""

Γ. ""Οι ίνες Purkinje""

Δ. ""Το μεσοκοιλιακό διάφραγμα""

Ε. ""Ο αριστερός κόλπος""",Ο κολποκοιλιακός κόμβος,Β
738,Η κυτταρική μεμβράνη στον άνθρωπο:,"Α. ""Είναι αδιαπέρατη στις λιποδιαλυτές ουσίες""

Β. ""Είναι πιο διαπερατή στο κάλιο παρά στο νάτριο""

Γ. ""Περιέχει μόνο λιπίδια και πρωτεΐνες""

Δ. ""Είναι διαπερατή από τις πρωτεΐνες""

Ε. ""Είναι αδιαπέραστη στα ιόντα""",Είναι πιο διαπερατή στο κάλιο παρά στο νάτριο,Β
741,Τα ιοντικά κανάλια (δίαυλοι) της κυτταρικής μεμβράνης:,"Α. ""Είναι σταθερά σε θέση λόγω των λεπτών ινών του κολλαγόνου""

Β. ""Είναι σταθερής δομής για ένα ιόν""

Γ. ""Μπορούν να ανοίξουν με μία δεδομένη μεταβολή δυναμικού της μεμβράνης""

Δ. ""Αποτελούνται κυρίως από υδατάνθρακες και λιπίδια""

Ε. ""Παραμένουν ανοιχτά όσο διαρκεί το διεγερτικό ερέθισμα""",Μπορούν να ανοίξουν με μία δεδομένη μεταβολή δυναμικού της μεμβράνης,Γ
745,"Όταν η πύλη m του διαύλου Na+ είναι κλειστή και η h ανοικτή, ο δίαυλος είναι:","Α. ""“Κλειστός ενεργοποιήσιμος”""

Β. ""“Κλειστός ανενεργός”""

Γ. ""“Σχεδόν συνεχώς ανοικτός”""

Δ. ""“Σχεδόν συνεχώς κλειστός”""

Ε. ""Πλήρως κλειστός""",“Κλειστός ενεργοποιήσιμος”,Α
748,Ένα νεύρο:,"Α. ""Ακολουθεί τον νόμο «όλον ή ουδέν»""

Β. ""Δεν ακολουθεί τον νόμο «όλον ή ουδέν»""

Γ. ""Άγει τις νευρικές ώσεις με σταθερή ταχύτητα""

Δ. ""Έχει μία συγκεκριμένη τιμή βαλβίδας""

Ε. ""Όλα είναι λάθος""",Δεν ακολουθεί τον νόμο «όλον ή ουδέν»,Β
750,Η ανερέθιστη περίοδος εξαρτάται από τα φυσικοχημικά χαρακτηριστικά των διαύλων του:,"Α. ""Κ+""

Β. ""Na+""

Γ. ""Ca2+""

Δ. ""Mg+""

Ε. ""Cl-""",Na+,Β
760,Η πρόκληση δυναμικού δράσεως στον σκελετικό μυ κατόπιν διεγέρσεως του κινητικού νεύρου:,"Α. ""Απαιτεί άθροιση στο χρόνο""

Β. ""Απαιτεί άθροιση στο χώρο""

Γ. ""Γίνεται με την μεσολάβηση νοραδρεναλίνης""

Δ. ""Αναστέλλεται από την υψηλή συγκέντρωση Ca2+ στη νευρομυϊκή σύναψη""

Ε. ""Γίνεται με την μεσολάβηση ακετυλοχολίνης""",Γίνεται με την μεσολάβηση ακετυλοχολίνης,Ε
761,Το ανασταλτικό μετασυναπτικό δυναμικό αναστέλλει ένα νευρώνα επειδή:,"Α. ""Ελαττώνει την ποσότητα του νευροδιαβιβαστή που εκλύεται στις ερεθιστικές συνάψεις""

Β. ""Υπερπολώνει τη μετασυναπτική μεμβράνη""

Γ. ""Μεταβάλλει τον ουδό του νευρώνα""

Δ. ""Βραχύνει το δυναμικό δράσεως""

Ε. ""Αυξάνει την αντίσταση της μεμβράνης""",Υπερπολώνει τη μετασυναπτική μεμβράνη,Β
762,Οι ουσίες οι οποίες παίζουν ρόλο στη διατήρηση των δομικών σχέσεων τόσο μεταξύ των νευρώνων όσο και μεταξύ νευρώνων και εκτελεστικών κυττάρων ή οργάνων ονομάζονται:,"Α. ""Νευροδιαβιβαστές""

Β. ""Νευροδιαμορφωτές""

Γ. ""Νευροτροφικοί παράγοντες""

Δ. ""Συναψίνες""

Ε. ""Εγκεφαλίνες""",Νευροτροφικοί παράγοντες,Γ
764,Οι ενεργές ζώνες στην νευρομυϊκή σύναψη βρίσκονται:,"Α. ""Στην προσυναπτική μεμβράνη όπου απελευθερώνεται η Ach""

Β. ""Στη μετασυναπτική μεμβράνη όπου βρίσκονται οι υποδοχείς της Ach""

Γ. ""Στο σαρκοπλασματικό δίκτυο του μυϊκού κυττάρου""

Δ. ""Στο σύστημα των Τ σωληναρίων""

Ε. ""Στις περιοχές Ζ""",Στην προσυναπτική μεμβράνη όπου απελευθερώνεται η Ach,Α
770,Τη μικρότερη διάρκεια ζωής έχουν:,"Α. ""Τα ερυθροκύτταρα""

Β. ""Τα αιμοπετάλια""

Γ. ""Τα δικτυοερυθροκύτταρα""

Δ. ""Τα λεμφοκύτταρα""

Ε. ""Το α και δ είναι σωστά""",Τα δικτυοερυθροκύτταρα,Γ
777,Για την κολλοειδωσμωτική πίεση του πλάσματος ισχύει ότι:,"Α. ""Δεν σχετίζεται με την μετακίνηση ύδατος διαμέσου των τριχοειδών""

Β. ""Προκαλεί συνήθως έξοδο ύδατος από τα αγγεία στο διάμεσο χώρο""

Γ. ""Είναι περίπου 200 φορές μικρότερη από την ωσμωτική πίεση που ασκούν τα ανόργανα ιόντα""

Δ. ""Η τιμή της στο πλάσμα είναι φυσιολογικά περίπου 12-15 mm Hg""

Ε. ""Η αύξηση της προκαλεί οιδήματα""",Είναι περίπου 200 φορές μικρότερη από την ωσμωτική πίεση που ασκούν τα ανόργανα ιόντα,Γ
783,Ο προσδιορισμός της ομάδος αίματος έχει σημασία:,"Α. ""Στον έλεγχο της ανθεκτικότητας των ερυθρών αιμοσφαιρίων""

Β. ""Στον προσδιορισμό της πατρότητας""

Γ. ""Στον αποκλεισμό της πατρότητας""

Δ. ""Σε καμία από τις υπόλοιπες περιπτώσεις""

Ε. ""Όλα είναι σωστά""",Στον αποκλεισμό της πατρότητας,Γ
785,Ο αριθμός των αιμοπεταλίων είναι ελαττωμένος:,"Α. ""Στο αίμα του σπλήνα""

Β. ""Στις γυναίκες την πρώτη ημέρα της εμμήνου ρύσεως""

Γ. ""Στις γυναίκες την τρίτη ημέρα της εμμήνου ρύσεως""

Δ. ""Στο αρτηριακό αίμα""

Ε. ""Στη θρομβοκυττάρωση""",Στις γυναίκες την πρώτη ημέρα της εμμήνου ρύσεως,Β
787,Στη διατήρηση της φυσιολογικής πηκτικότητας του αίματος:,"Α. ""Δεν είναι απαραίτητη η παρουσία ιόντων ασβεστίου""

Β. ""Πρέπει να ενεργοποιείται το πλασμινογόνο""

Γ. ""Πρέπει να είναι επαρκής η πρόσληψη βιταμίνης Κ""

Δ. ""Πρέπει να ενεργοποιείται η ηπαρίνη""

Ε. ""Το α και γ είναι σωστό""",Πρέπει να είναι επαρκής η πρόσληψη βιταμίνης Κ,Γ
791,Ελάττωση πηκτικότητας του αίματος δεν παρατηρείται:,"Α. ""Σε αύξηση του αριθμού των θρομβοκυττάρων""

Β. ""Στη θρομβασθένεια""

Γ. ""Σε έλλειψη βιταμίνης Κ""

Δ. ""Σε ηπατική δυσλειτουργία""

Ε. ""Όλα είναι λάθος""",Σε αύξηση του αριθμού των θρομβοκυττάρων,Α
797,Το παθολογικό σύνδρομο-αιμοχρωμάτωση χαρακτηρίζεται:,"Α. ""Από την υπερπλήρωση των θέσεων αποθηκεύσεως του σιδήρου""

Β. ""Από την ελάττωση της εντερικής απορρόφησης του σιδήρου""

Γ. ""Από ελάττωση της Hb""

Δ. ""Από χρόνια μεθαιμορραγική αναιμία""

Ε. ""Μείωση των θρομβοκυττάρων""",Από την υπερπλήρωση των θέσεων αποθηκεύσεως του σιδήρου,Α
802,Η ερυθροποιητίνη:,"Α. ""Συντίθεται σε κύτταρα του προσαγωγού αρτηριδίου του νεφρού""

Β. ""Εκλύεται από την αύξηση του CO2 στο πλάσμα""

Γ. ""Είναι βλεννοπολυσακχαρίτης""

Δ. ""Μπορεί να συντεθεί και στο ήπαρ""

Ε. ""Προκαλεί πήξη του αίματος""",Μπορεί να συντεθεί και στο ήπαρ,Δ
805,Στη χυμική ανοσία η εξουδετέρωση του αντιγόνου (μικροβίου) μετά τη σύνδεσή του με το αντίσωμα γίνεται με:,"Α. ""Τη δράση των μακροφάγων""

Β. ""Την ενεργοποίηση του συμπληρώματος""

Γ. ""Την παραγωγή τοξικών ή λυτικών ουσιών από τα ΝΚ κύτταρα με το μηχανισμό της κυτταρικής αντισωματοεξαρτώμενης κυτταροτοξικότητας""

Δ. ""Όλους τους παραπάνω μηχανισμούς""

Ε. ""Μόνο τους α και β μηχανισμούς""",Όλους τους παραπάνω μηχανισμούς,Δ
812,Η διάρκεια ζωής των ερυθρών αιμοσφαιρίων είναι:,"Α. ""200-210 ημέρες""

Β. ""100-130 ημέρες""

Γ. ""80-90 ημέρες""

Δ. ""2-3 εβδομάδες""

Ε. ""5-8 ημέρες""",100-130 ημέρες,Β
