id,question,answers,best_answer,best_answer_index
1692,«Δεν το βρίσκω πουθενά!» Το «πουθενά» σε ποια κατηγορία ανήκει;,"Α. ""Πότε""

Β. ""Πώς""

Γ. ""Πού""

Δ. ""Πόσο""",Πού,Γ
1693,"Στην πρόταση ""Ενδέχεται να πάμε εκδρομή αύριο"", ποιο ρήμα είναι απρόσωπο;","Α. ""πάμε""

Β. ""εκδρομή""

Γ. ""ενδέχεται""

Δ. ""αύριο""",ενδέχεται,Γ
1694,Ποια επιλογή είναι παράδειγμα Γενικής της μέτρησης;,"Α. ""Γλυκό του κουταλιού""

Β. ""Η μάχη της Κρήτης""

Γ. ""Ποτήρι νερού""

Δ. ""Απόσταση δέκα μέτρων""",Απόσταση δέκα μέτρων,Δ
1695,"Ποια είναι η σωστή γραφή (στην πρότυπη νεοελληνική) του επιθέτου που σημαίνει «που προκαλεί τρόμο», στον αρσενικό ενικό;","Α. ""τρομακτικός""

Β. ""τρομακτικοί""

Γ. ""τρομαχτικός""",τρομακτικός,Α
1696,"Στην πρόταση ""Τα σχολεία είναι κλειστά σήμερα, επειδή είναι τοπική εορτή."" ποιος είναι ο αιτιολογικός σύνδεσμος;","Α. ""καθώς""

Β. ""επειδή""

Γ. ""διότι""

Δ. ""αφού""",επειδή,Β
1697,"Στην πρόταση «Όταν όλα τελείωσαν, ένιωσα μεγάλη ανακούφιση.» η εξαρτημένη πρόταση είναι:","Α. ""Αιτιολογική""

Β. ""Χρονική""

Γ. ""Υποθετική""

Δ. ""Αναφορική""",Υποθετική,Γ
1698,Γιατί διατηρούμε τα διαλυτικά όταν γράφουμε λέξεις με κεφαλαία;,"Α. ""Επειδή είναι πιο όμορφο""

Β. ""Επειδή τα πεζά έχουν τόνο""

Γ. ""Επειδή στα κεφαλαία συνήθως δεν μπαίνουν τόνοι και τα διαλυτικά δείχνουν ότι τα φωνήεντα προφέρονται χωριστά""

Δ. ""Επειδή αλλάζει η σημασία της λέξης""",Επειδή στα κεφαλαία συνήθως δεν μπαίνουν τόνοι και τα διαλυτικά δείχνουν ότι τα φωνήεντα προφέρονται χωριστά,Γ
1699,Ποια λέξη ταιριάζει: ___ άνθρωποι ήταν απελπισμένοι;,"Α. ""πολύ""

Β. ""πολλή""

Γ. ""πολλοί""

Δ. ""πολύς""",πολλοί,Γ
1700,Ο αόριστος του ρήματος «επιτρέπω» είναι:,"Α. ""επιτρέπω""

Β. ""επέτρεπα""

Γ. ""επιτρεπόμουν""

Δ. ""επέτρεψα""",επέτρεψα,Δ
1701,"Συμπλήρωσε λογικά: ""Ενδιαφέρεται πολύ για τις θεατρικές παραστάσεις, __.""","Α. ""για να δει τον φίλο του.""

Β. ""επειδή δεν πηγαίνει στο θέατρο.""

Γ. ""καθώς του αρέσει το θέατρο.""

Δ. ""για να μην κοιμηθεί.""",καθώς του αρέσει το θέατρο.,Γ
1702,«Σωστή συνεργασία μαθητών και καθηγητών»: Η φράση αυτή είναι:,"Α. ""ονοματική""

Β. ""ρηματική""

Γ. ""επιρρηματική""

Δ. ""επιφωνηματική""",ονοματική,Α
1703,Ποια από τις παρακάτω λέξεις είναι παράγωγο της λέξης «κόσμος»;,"Α. ""παραμύθι""

Β. ""κοσμικός""

Γ. ""θρανίο""

Δ. ""σκιά""",κοσμικός,Β
1704,Ποιος είναι ο παρατατικός του ρήματος «αναρριχώμαι»;,"Α. ""αναρριχήθηκα""

Β. ""θα αναρριχώμαι""

Γ. ""αναρριχιόμουν""

Δ. ""έχω αναρριχηθεί""",έχω αναρριχηθεί,Δ
1705,Παρακολουθώ __________ ώρες τηλεόραση.,"Α. ""πολλή""

Β. ""πολλές""

Γ. ""πολύ""

Δ. ""πολλοί""",πολλές,Β
1706,"Ποια πρόταση χρησιμοποιεί τον χρονικό σύνδεσμο ""όταν"";","Α. ""Όταν επιστρέψω, θα μαγειρέψω το μεσημεριανό.""

Β. ""Χτύπησε το τηλέφωνο, καθώς κοιμόμουν.""

Γ. ""Ενώ διάβαζα, κάποιος με φώναξε.""

Δ. ""Τηλεφώνησέ μου, μόλις φτάσεις.""","Όταν επιστρέψω, θα μαγειρέψω το μεσημεριανό.",Α
1707,Πρέπει να ακολουθήσεις ___ σωστές μεθόδους. Ποιο άρθρο συμπληρώνει σωστά;,"Α. ""οι""

Β. ""τα""

Γ. ""τους""

Δ. ""τις""",τις,Δ
1708,"Τι ρόλο έχει η πρόταση 'να κοιμόμαστε νωρίς' στο 'Το καλύτερο είναι αυτό, να κοιμόμαστε νωρίς';","Α. ""Αντικείμενο""

Β. ""Υποκείμενο""

Γ. ""Επεξήγηση""

Δ. ""Προσδιορισμός""",Επεξήγηση,Γ
1709,"Ποιος είναι ο ενεστώτας (ενεργητικής φωνής) του ρήματος «γκρέμισαν», στο ίδιο πρόσωπο;","Α. ""γκρεμίζουν""

Β. ""γκρεμίζαμε""

Γ. ""γκρέμισαν""

Δ. ""γκρεμίσουν""",γκρεμίζαμε,Β
1710,"Στην πρόταση «Η γιαγιά είναι άρρωστη», ποιο είναι το κατηγορούμενο;","Α. ""η""

Β. ""γιαγιά""

Γ. ""είναι""

Δ. ""άρρωστη""",άρρωστη,Δ
1711,Τι δηλώνει η γενική στην πρόταση «Δώσε μου ένα κουταλάκι του γλυκού»;,"Α. ""Γενική του χρόνου""

Β. ""Γενική της ιδιότητας""

Γ. ""Γενική Διαιρετική""

Δ. ""Γενική του σκοπού""",Γενική Διαιρετική,Γ
1712,Ποια πρόταση είναι η σωστή παθητική μετατροπή της πρότασης: «Οι καθηγητές δεν του έδωσαν σημασία»;,"Α. ""Οι καθηγητές δεν του έδωσαν σημασία.""

Β. ""Δεν του δόθηκε σημασία από τους καθηγητές.""

Γ. ""Οι συμμαθητές του δεν του έδωσαν σημασία.""

Δ. ""Δεν του δόθηκε σημασία από τη δασκάλα μας.""",Δεν του δόθηκε σημασία από τους καθηγητές.,Β
1713,"Ποιος είναι ο προσδιορισμός του χρόνου στην πρόταση ""Σκόνταψε κι έπεσε κάτω, καθώς περπατούσε"";","Α. ""Σκόνταψε""

Β. ""έπεσε κάτω""

Γ. ""κι""

Δ. ""καθώς περπατούσε""",καθώς περπατούσε,Δ
1714,"Στην πρόταση ""Ο Ηλίας, που είναι αδερφός του Στάθη, προσπάθησε τόσο πολύ που κατάφερε να κερδίσει τον αγώνα"", ποια είναι η πρόταση αποτελέσματος;","Α. ""που είναι αδερφός του Στάθη""

Β. ""προσπάθησε τόσο πολύ""

Γ. ""που κατάφερε να κερδίσει τον αγώνα""

Δ. ""Ο Ηλίας""",που κατάφερε να κερδίσει τον αγώνα,Γ
1715,Στην πρόταση «Η Κυριακή ξόδεψε διακόσια ευρώ στις διακοπές.» τι είδους αριθμητικό είναι η λέξη «διακόσια»;,"Α. ""απόλυτο""

Β. ""τακτικό""

Γ. ""περιληπτικό""

Δ. ""αναλογικό""",απόλυτο,Α
1716,"Ποιος είναι ο προσδιορισμός του τόπου στην πρόταση ""Σκόνταψε κι έπεσε κάτω, καθώς περπατούσε"";","Α. ""κάτω""

Β. ""Σκόνταψε""

Γ. ""καθώς""

Δ. ""περπατούσε""",κάτω,Α
1717,"Σε αφήγηση σε παρελθόντα χρόνο, ποιό ρήμα συμπληρώνει σωστά την πρόταση: «Κουράστηκα πολύ, και ύστερα ___ για ύπνο»;","Α. ""πέφτω""

Β. ""θα πέσω""

Γ. ""έπεσα""

Δ. ""θα έπεφτα""",έπεσα,Γ
1718,Ποια είναι η προστακτική αορίστου (β΄ ενικού) του ρήματος «μεταφράζω»;,"Α. ""μετάφραζε""

Β. ""μετάφρασε""

Γ. ""μετέφρασες""

Δ. ""μεταφράζω""",μετάφρασε,Β
1719,Ποια είναι η σωστή γραφή για τη φράση 'στο σπίτι';,"Α. ""σ' το σπίτι""

Β. ""στην σπίτι""

Γ. ""στο σπίτι""",στο σπίτι,Γ
1720,Ποιος είναι ο ενεστώτας του ρήματος στη φράση «έχεις προβάλει» για το υποκείμενο «εσύ»;,"Α. ""προβάλλει""

Β. ""προβάλλεις""

Γ. ""προβάλλουμε""

Δ. ""προβάλλετε""",προβάλλουμε,Γ
1721,Ποια μορφή της προστακτικής του ρήματος «ακολουθώ» συμπληρώνει σωστά τη φράση «_____ με» όταν απευθυνόμαστε σε έναν (εσύ) και ζητάμε η ενέργεια να γίνει μία φορά (αόριστος);,"Α. ""Ακολούθα""

Β. ""Ακολουθήστε""

Γ. ""Ακολούθησε""

Δ. ""Ακολούθησέ""",Ακολούθησέ,Δ
1722,"Στην πρόταση ""Η δασκάλα μάς το εξήγησε, όμως δεν το κατάλαβα."" τι είδους σύνδεση υπάρχει με το «όμως»;","Α. ""Παρατακτική (αντίθεση)""

Β. ""Υποτακτική""

Γ. ""Χρονική""

Δ. ""Συμπερασματική""",Παρατακτική (αντίθεση),Α
1723,Ποιο είναι το πρόσωπο και ο αριθμός του ρήματος «είπαν»;,"Α. ""γ΄ ενικός""

Β. ""α΄ πληθυντικός""

Γ. ""γ΄ πληθυντικός""

Δ. ""β΄ ενικός""",β΄ ενικός,Δ
1724,Ποια είναι η τυπική γραφή (σύμφωνα με τη Νεοελληνική Γραμματική) του αριθμού 19;,"Α. ""δεκαεννέα""

Β. ""δεκαεννιά""

Γ. ""δέκα εννιά""

Δ. ""δέκαεννιά""",δεκαεννέα,Α
1725,"Ποια είναι η σωστή ορθογραφία αντί για ""συμετοχή"";","Α. ""συμμετοχή""

Β. ""συμετοχή""

Γ. ""συνμετοχή""

Δ. ""σημμετοχή""",συμμετοχή,Α
1726,Συμπληρώστε: Μη χρησιμοποιείτε ___ χρώμα στις ζωγραφιές σας γιατί θα λερωθείτε.,"Α. ""πολύ""

Β. ""πολλό""

Γ. ""πολλή""

Δ. ""πολλούς""",πολύ,Α
1727,Στην πρόταση «Κρυώνω πολύ σήμερα.» το «πολύ» είναι:,"Α. ""Επίθετο""

Β. ""Ουσιαστικό""

Γ. ""Επίρρημα""

Δ. ""Επίρρημα και επίθετο""",Επίρρημα,Γ
1728,Ποιος είναι ο σωστός συλλαβισμός για τη λέξη «ανεύθυνος»;,"Α. ""α-νεύ-θυ-νος""

Β. ""ανε-ύθυ-νος""

Γ. ""α-νεύθυ-νος""

Δ. ""α-νε-ύ-θυνος""",α-νεύ-θυ-νος,Α
1729,"Στην πρόταση ""Επιτρέπεται να παρκάρετε εδώ."" ποιος είναι ο τοπικός προσδιορισμός;","Α. ""Επιτρέπεται""

Β. ""να παρκάρετε""

Γ. ""παρκάρετε""

Δ. ""εδώ""",εδώ,Δ
1730,Τι σημαίνει το αρκτικόλεξο «Ο.Η.Ε.»;,"Α. ""Οργανισμός Ηνωμένων Εθνών""

Β. ""Ομοσπονδιακός Ηλεκτρικός Επίτροπος""

Γ. ""Οργανισμός Ημερήσιων Εργασιών""

Δ. ""Οργανισμός Ηνωμένων Εταιρειών""",Οργανισμός Ηνωμένων Εθνών,Α
1731,Ο αόριστος (α΄ ενικό) του ρήματος «επιβάλλω» είναι:,"Α. ""επέβαλλε""

Β. ""επέβαλαμε""

Γ. ""επέβαλα""

Δ. ""επιβάλλω""",επέβαλα,Γ
1732,Ο καθηγητής σημείωσε τους μαθητές που ήταν ___________ (απών). Ποιο είναι το σωστό;,"Α. ""απούσες""

Β. ""απών""

Γ. ""απόντες""",απόντες,Γ
1733,Ποια είναι η σωστή γραφή της λέξης «εϋγενικός»;,"Α. ""εϋγενικός""

Β. ""ευγενικός""

Γ. ""ευγένικος""",ευγενικός,Β
1734,"Ο παρακείμενος του ρήματος «ενδιαφέρομαι», στο γ΄ πληθυντικό πρόσωπο, είναι:","Α. ""ενδιαφέρονται""

Β. ""έχουν ενδιαφερθεί""

Γ. ""ενδιαφέρθηκαν""

Δ. ""θα ενδιαφέρονται""",έχουν ενδιαφερθεί,Β
1735,Το αντίθετο του «έντονος» είναι:,"Α. ""ήπιος""

Β. ""δυνατός""

Γ. ""σφοδρός""

Δ. ""έντονος""",ήπιος,Α
1736,"Στην πρόταση «Πρέπει να διαβάσεις καλά», ποιο είναι το εννοούμενο υποκείμενο του ρήματος «διαβάσεις»;","Α. ""να διαβάσεις""

Β. ""Πρέπει""

Γ. ""εσύ""

Δ. ""καλά""",εσύ,Γ
